0,0597
-0,0271
0,0107
-0,0138
0,0073
0,0154
0,0136
0,0083
0,0038
0,0009
-0,0004
-0,0009
-0,0009
-0,0008
-0,0006
-0,0004
-0,0003
-0,0002
-0,0001
-0,0001
-0,0001
