0,0225
-0,0082
0,003
-0,0052
0,0018
0,0051
0,005
0,0034
0,0018
0,0007
0,0001
-0,0002
-0,0003
-0,0003
-0,0002
-0,0002
-0,0001
-0,0001
-0
-0
-0
