-4E-05
-4E-05
-4E-05
-4E-05
-4E-05
-4E-05
-4E-05
-4E-05
-4E-05
-4E-05
-4E-05
-4E-05
-4E-05
-4E-05
-4E-05
-4E-05
-4E-05
-4E-05
-4E-05
-4E-05
