0,0667
-0,1822
0,1781
-0,0054
0,0959
0,0484
-0,0069
-0,0285
-0,0265
-0,0156
-0,0053
0,0009
0,0033
0,0035
0,0028
0,0018
0,001
0,0005
0,0002
0
-0,0001
